2022-05-17 09:10:49.754 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.21.Final
2022-05-17 19:03:25.009 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=早期胃癌专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=早期胃癌专科门诊&depcode=200003999&timestamp=1652785405007&
2022-05-17 19:03:25.086 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.089 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需消化内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需消化内科门诊&depcode=200004000&timestamp=1652785405087&
2022-05-17 19:03:25.168 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.170 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=内分泌科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=内分泌科门诊&depcode=200004001&timestamp=1652785405169&
2022-05-17 19:03:25.252 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.255 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需内分泌科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需内分泌科门诊&depcode=200004003&timestamp=1652785405254&
2022-05-17 19:03:25.333 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.338 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=免疫内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=免疫内科门诊&depcode=200003989&timestamp=1652785405335&
2022-05-17 19:03:25.418 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.420 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=免疫内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=免疫内科门诊(西院)&depcode=200003990&timestamp=1652785405419&
2022-05-17 19:03:25.498 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.501 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需免疫内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需免疫内科门诊&depcode=200003991&timestamp=1652785405499&
2022-05-17 19:03:25.578 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.581 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需免疫内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需免疫内科门诊(西院)&depcode=200003992&timestamp=1652785405579&
2022-05-17 19:03:25.660 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.663 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=呼吸内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=呼吸内科门诊&depcode=200003993&timestamp=1652785405661&
2022-05-17 19:03:25.742 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.746 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=呼吸内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=呼吸内科门诊(西院)&depcode=200003994&timestamp=1652785405744&
2022-05-17 19:03:25.824 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.828 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=戒烟门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=戒烟门诊&depcode=200003995&timestamp=1652785405826&
2022-05-17 19:03:25.910 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.912 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需呼吸内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需呼吸内科门诊&depcode=200003996&timestamp=1652785405911&
2022-05-17 19:03:25.990 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:25.993 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=肾内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=肾内科门诊&depcode=200003979&timestamp=1652785405991&
2022-05-17 19:03:26.070 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.072 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=肾内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=肾内科门诊(西院)&depcode=200003980&timestamp=1652785406071&
2022-05-17 19:03:26.148 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.151 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需肾内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需肾内科门诊&depcode=200003981&timestamp=1652785406149&
2022-05-17 19:03:26.229 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.231 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=血液科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=血液科门诊&depcode=200003982&timestamp=1652785406230&
2022-05-17 19:03:26.309 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.312 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=血友病门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=血友病门诊(西院)&depcode=200003983&timestamp=1652785406311&
2022-05-17 19:03:26.389 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.392 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需血液内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需血液内科门诊&depcode=200003984&timestamp=1652785406391&
2022-05-17 19:03:26.470 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.473 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=感染内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=感染内科门诊&depcode=200003985&timestamp=1652785406472&
2022-05-17 19:03:26.549 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.552 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=感染内科热病门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=感染内科热病门诊&depcode=200003986&timestamp=1652785406551&
2022-05-17 19:03:26.630 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.634 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=感染内科免疫功能低下门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=感染内科免疫功能低下门诊&depcode=200003987&timestamp=1652785406632&
2022-05-17 19:03:26.714 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.716 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需感染内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需感染内科门诊&depcode=200003988&timestamp=1652785406715&
2022-05-17 19:03:26.797 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.800 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=老年综合门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=老年综合门诊&depcode=200003973&timestamp=1652785406799&
2022-05-17 19:03:26.877 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.880 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需老年综合门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需老年综合门诊&depcode=200003974&timestamp=1652785406878&
2022-05-17 19:03:26.956 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:26.959 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=内科门诊&depcode=200003972&timestamp=1652785406957&
2022-05-17 19:03:27.039 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.043 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=普通内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=普通内科门诊&depcode=200004018&timestamp=1652785407041&
2022-05-17 19:03:27.120 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.122 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=普通内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=普通内科门诊(西院)&depcode=200004019&timestamp=1652785407121&
2022-05-17 19:03:27.200 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.203 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=肿瘤内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=肿瘤内科门诊(西院)&depcode=200004015&timestamp=1652785407202&
2022-05-17 19:03:27.281 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.283 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需肿瘤内科门诊1&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需肿瘤内科门诊1&depcode=200004016&timestamp=1652785407282&
2022-05-17 19:03:27.363 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.366 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需肿瘤内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需肿瘤内科门诊(西院)&depcode=200004017&timestamp=1652785407364&
2022-05-17 19:03:27.443 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.446 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=重症肌无力专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=重症肌无力专科门诊&depcode=200004012&timestamp=1652785407444&
2022-05-17 19:03:27.525 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.529 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=头疼专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=头疼专科门诊&depcode=200004008&timestamp=1652785407527&
2022-05-17 19:03:27.605 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.609 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=脑血管病专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=脑血管病专科门诊&depcode=200004009&timestamp=1652785407607&
2022-05-17 19:03:27.691 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.694 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=痴呆与脑白质病专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=痴呆与脑白质病专科门诊&depcode=200004011&timestamp=1652785407693&
2022-05-17 19:03:27.772 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.775 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=肝炎门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=肝炎门诊&depcode=200004134&timestamp=1652785407774&
2022-05-17 19:03:27.852 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.855 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需血管外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需血管外科门诊2&depcode=200045976&timestamp=1652785407854&
2022-05-17 19:03:27.933 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:27.937 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需胸外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需胸外科门诊2&depcode=200040164&timestamp=1652785407935&
2022-05-17 19:03:28.017 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.020 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=乳腺外科乳癌化疗门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=乳腺外科乳癌化疗门诊(西院)&depcode=200048287&timestamp=1652785408018&
2022-05-17 19:03:28.097 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.101 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=乳腺外科乳癌随访门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=乳腺外科乳癌随访门诊(西院)&depcode=200048331&timestamp=1652785408098&
2022-05-17 19:03:28.180 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.182 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需整形外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需整形外科门诊2&depcode=200048412&timestamp=1652785408181&
2022-05-17 19:03:28.261 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.263 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=泌尿外科专项诊疗门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=泌尿外科专项诊疗门诊&depcode=200048490&timestamp=1652785408262&
2022-05-17 19:03:28.342 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.345 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=胸外科化疗专病门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=胸外科化疗专病门诊&depcode=200048586&timestamp=1652785408343&
2022-05-17 19:03:28.423 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.425 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需神经外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需神经外科门诊2&depcode=200004041&timestamp=1652785408424&
2022-05-17 19:03:28.502 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.505 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=心外科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=心外科门诊&depcode=200004051&timestamp=1652785408504&
2022-05-17 19:03:28.582 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.585 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=心外科成人门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=心外科成人门诊&depcode=200004052&timestamp=1652785408583&
2022-05-17 19:03:28.663 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.666 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需心外科门诊1&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需心外科门诊1&depcode=200004053&timestamp=1652785408665&
2022-05-17 19:03:28.747 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.750 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需心外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需心外科门诊2&depcode=200004054&timestamp=1652785408749&
2022-05-17 19:03:28.828 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.831 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需泌尿外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需泌尿外科门诊2&depcode=200004049&timestamp=1652785408830&
2022-05-17 19:03:28.909 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.912 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需肝脏外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需肝脏外科门诊2&depcode=200004072&timestamp=1652785408911&
2022-05-17 19:03:28.990 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:28.993 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需基本外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需基本外科门诊2&depcode=200004027&timestamp=1652785408992&
2022-05-17 19:03:29.069 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 19:03:29.071 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需骨科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需骨科门诊2&depcode=200004031&timestamp=1652785409070&
2022-05-17 19:03:29.146 [http-nio-9998-exec-4] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
